Name ENSG00000113578.17 ENSG00000163958.13 ENSG00000219607.3 ENSG00000197632.8 ENSG00000275894.1 ENSG00000152760.9 ENSG00000227560.1 ENSG00000132002.7 ENSG00000144488.14 ENSG00000187545.5 ENSG00000149972.10 ENSG00000158050.4 ENSG00000197261.11 ENSG00000279903.1 ENSG00000136002.18 ENSG00000124466.8 ENSG00000276337.1 ENSG00000145391.13 ENSG00000101210.10 ENSG00000224982.3 ENSG00000267060.5 ENSG00000139517.7 ENSG00000101443.17 ENSG00000182173.12 ENSG00000204388.6 ENSG00000110848.8 ENSG00000151725.11 ENSG00000249138.1 ENSG00000211694.2 ENSG00000171724.2 ENSG00000122691.12 ENSG00000106128.18 ENSG00000223922.1 ENSG00000183876.8 ENSG00000270742.1 ENSG00000204389.9 ENSG00000165841.9 ENSG00000279691.1 ENSG00000228951.1 ENSG00000172061.8 ENSG00000277632.1 ENSG00000221946.7 ENSG00000243477.5 ENSG00000276564.1 ENSG00000102802.9 ENSG00000258884.1 ENSG00000278743.1 ENSG00000112149.9 ENSG00000197406.7 ENSG00000127831.10 ENSG00000109846.7 ENSG00000183196.8 ENSG00000260325.1 ENSG00000226419.7 ENSG00000231784.8 ENSG00000269119.1 ENSG00000133116.7 ENSG00000163734.4 ENSG00000151789.10 ENSG00000283426.1 ENSG00000214544.7 ENSG00000272610.1 ENSG00000248503.2 ENSG00000122861.15 ENSG00000245904.3 ENSG00000133111.3 ENSG00000093009.9 ENSG00000100884.9 ENSG00000256377.5 ENSG00000240457.3 ENSG00000138131.3 ENSG00000104237.7 ENSG00000188517.14 ENSG00000266378.1 ENSG00000250616.2 ENSG00000232909.1 ENSG00000154654.14 ENSG00000224846.2 ENSG00000184564.8 ENSG00000145335.15 ENSG00000149090.11 ENSG00000153234.13 ENSG00000182916.7 ENSG00000163590.13 ENSG00000161055.3 ENSG00000275494.1 ENSG00000146453.12 ENSG00000175691.8 ENSG00000171517.5 ENSG00000130222.10 ENSG00000261040.6 ENSG00000180139.11 ENSG00000125245.12 ENSG00000258498.8 ENSG00000183317.16 ENSG00000144283.21 ENSG00000272523.1 ENSG00000066279.17 ENSG00000179967.11 ENSG00000272573.5 ENSG00000278546.1 ENSG00000196562.14 ENSG00000015133.18 ENSG00000270028.1 ENSG00000158234.12 ENSG00000134986.13 ENSG00000267632.1 ENSG00000104147.8 ENSG00000260136.5 ENSG00000182771.18 ENSG00000260804.3 ENSG00000181634.7 ENSG00000131747.14 ENSG00000138778.11 ENSG00000275759.1 ENSG00000269374.1 ENSG00000161642.17 ENSG00000165507.8 ENSG00000154864.11 ENSG00000205502.3 ENSG00000108700.4 ENSG00000225177.5 ENSG00000213793.5 ENSG00000163701.18 ENSG00000272449.1 ENSG00000265972.5 ENSG00000043591.5 ENSG00000198805.11 ENSG00000184113.9 ENSG00000245482.2 ENSG00000134775.15 ENSG00000279463.1 ENSG00000171425.9 ENSG00000141682.11 ENSG00000174145.7 ENSG00000083828.15 ENSG00000075399.13 ENSG00000237700.2 ENSG00000168070.11 ENSG00000204160.11 ENSG00000125538.11 ENSG00000267368.1 ENSG00000197487.8 ENSG00000236498.1 ENSG00000172469.15 ENSG00000234584.1 ENSG00000149968.11 ENSG00000177051.5 ENSG00000189050.15 ENSG00000277782.1 ENSG00000273338.1 ENSG00000173110.7 ENSG00000158292.6 ENSG00000134323.11 ENSG00000177606.6 ENSG00000160226.15 ENSG00000240093.1 ENSG00000137265.14 ENSG00000179295.17 ENSG00000140511.11 ENSG00000215859.8 ENSG00000248590.2 ENSG00000124469.11 ENSG00000268873.1 ENSG00000108691.9 ENSG00000148948.7 ENSG00000128342.4 ENSG00000204498.10 ENSG00000266964.5 ENSG00000251596.1 ENSG00000242220.6 ENSG00000131355.14 ENSG00000214226.8 ENSG00000117724.12 ENSG00000214039.8 ENSG00000203709.11 ENSG00000103241.6 ENSG00000254622.1 ENSG00000267270.5 ENSG00000279932.1 ENSG00000278462.1 ENSG00000160888.6 ENSG00000188162.10 ENSG00000150510.16 ENSG00000054967.12 ENSG00000105516.10 ENSG00000165949.12 ENSG00000254206.5 ENSG00000106211.8 ENSG00000200336.1 ENSG00000164236.11 ENSG00000161800.12 ENSG00000231948.2 ENSG00000196843.15 ENSG00000278071.1 ENSG00000283436.1 ENSG00000012223.12 ENSG00000174891.12 ENSG00000250786.1 ENSG00000163959.9 ENSG00000226276.1 ENSG00000158552.12 ENSG00000104921.14 ENSG00000198826.10 ENSG00000011478.11 ENSG00000088826.17 ENSG00000236194.3 ENSG00000276070.4 ENSG00000272384.1 ENSG00000146556.14 ENSG00000250673.2 ENSG00000105374.9 ENSG00000236478.2 ENSG00000257252.5 ENSG00000096060.14 ENSG00000232656.7 ENSG00000274386.5
GTEX-R53T-0326-SM-48FEC 0.3804 2.642 1.38 0.114 0.849 4.708 0.5145 151.9 1.778 0.06579 0.03612 1.189 0.7879 1.098 5.891 0.6811 0.1505 15.72 0.3751 0.04784 0.2099 10.19 0.9438 16.99 258.4 0.4015 1.421 2.271 1.176 1.006 0.2121 0.1069 3.117 0.3836 0 364.8 469.6 0.4942 0 0.0929 3.722 0.1829 4.37 0.3966 0.3804 1.437 0.3508 1.077 0.1909 35.33 3.833 0.03801 6.786 0.4532 0.1195 0.05297 1.776 0.3391 0.08839 6.994 0.06368 0.2556 0.4077 0.9865 0.1243 1.066 0.4131 1.072 0.1358 0 1.547 0.1621 0.7767 0.1406 0.706 0.6749 0.06585 0 0.6738 0.654 4.667 1.909 1.108 3.78 2.889 7.985 2.888 2.964 0 166.9 0 0.6583 0.2629 1.055 0.02538 16.56 3.106 0.4285 1.127 9.788 0.454 11.81 4.509 2.335 2.906 2.962 0.4359 1.506 3.385 0.08874 1.498 0.06359 1.553 0.1759 1.02 2.508 3.219 37.27 4.44 0.4765 0 9.269 0.2301 2.213 1.964 61.89 0.5451 73.15 8.558 0.09927 0.5865 0.2239 9.436 0.5019 0.04821 3.041 24.84 0 0.2732 11.7 0.7681 14.88 0.5348 0.1904 13.06 1.012 0.2488 8.822 17.5 1.161 0.48 1.671 3.023 0.03856 50.33 14.05 0 1.046 36.78 0.1515 0.07439 0.3934 2.537 0 2.338 0.3559 0.1084 13.75 111.4 0 6.04 0.08841 1.746 0.3519 0.02287 0.8826 1.969 0 1.388 0.1458 0 25.86 0.004851 0.4641 0.5927 2.742 16.37 0.8669 434.4 0 0.1899 1.737 5.184 21.24 3.228 0 18.21 3.629 6.351 49.1 0.2647 29.88 0.4095 0.5931 9.695 2.077 0.3353 1.365 0.8901 4.349 0.1776 12.23 0.04412 0.05799 13.2 2.533 0.02319
GTEX-RM2N-1926-SM-48FCU 0.1979 0.6264 0.2679 0.08782 3.053 0.1457 0.2974 44.32 0.0721 0.2028 0 3.321 0.3759 0.3254 0.0531 0.5249 0.2705 14.01 0.9443 0.2458 0.04044 33.95 10.6 8.115 7.361 1.784 1.038 0 0.302 0.3177 0.08173 1.359 1.802 0.2247 0 14.96 7.286 0 0.2942 0.02603 1.621 0.2818 2.889 0.3218 0.2605 0.302 0.2703 1.583 0.2575 1.467 3.837 0.02929 2.031 0.1746 0.01535 0 0.04588 0.5749 0.3094 5.204 0.06134 0.2627 0.1323 1.102 0.05322 1.442 0.7038 0.03699 2.04 0 14.91 0.005677 0.266 0.3613 0.5441 1.271 0.0692 0.3105 0.08953 0.105 1.609 1.813 0.4598 3.401 0.4452 4.416 0.1642 1.079 0 119.3 0 1.058 0.1621 1.881 0.0489 9.113 1.951 0.3871 0.9556 17.74 0.6997 26.31 1.005 0.6205 5.091 0.97 1.56 1.262 1.719 1.005 1.253 0.0196 1.506 0.2414 0.6552 3.866 2.773 308.1 2.162 1.126 0.1839 2.392 0.6383 1.256 0.3881 239.5 0.0542 26.37 2.345 0.204 0.2528 0.08629 4.392 0.3868 0.009287 1.238 11.73 0 0.0351 8.776 1.973 7.864 0.2885 0.2934 15.86 0.07093 0.3452 3.297 21.13 1.59 0.3699 3.457 21.6 0.05943 79.31 6.757 0 0.6227 38.52 0.5953 0.05733 0.1877 0.03031 5.624 14.04 0.1732 0.5117 8.67 117.4 0.03385 1.032 0.02725 0.6897 0.377 0 0.7848 1.935 0.06547 0.2696 0 0 46.68 0.05608 0.3115 1.124 0.9953 12.88 0.3604 113.7 6.347 0.2152 1.233 58.7 14.85 1.542 0.478 0.3323 3.578 1.645 3.284 0 16.2 0.1183 0.8894 7.163 2.52 0 0.7472 0.588 2.135 0.05132 3.39 0.068 0.1341 53.9 1.072 0.05361
GTEX-S32W-1926-SM-4AD63 0.2894 2.062 0.363 0.1652 2.615 0.1507 1.305 49.43 0.183 0.5244 0.04362 3.187 0.4758 0.4284 2.734 0.9871 0.7269 14.95 1.087 0.1849 0.1711 16 8.996 16.67 23.16 2.105 1.083 0.4356 0.426 0.2285 0.3074 0.09036 0.327 0.5338 0.1547 31.84 1.784 0.1791 0.2766 0.03672 3.049 0.3534 2.436 0.6656 1.516 2.177 0.572 1.315 0.3113 3.105 9.586 0.0459 1.967 0.6166 0.2309 0 0.1366 0.4259 0.02936 8.039 0.06922 0.1235 0.1244 2.216 0.08507 3.169 0.8982 0.0116 0.3443 0 6.251 0.01601 0.1137 0.9513 0.5655 0.3804 0.1041 0 0.2189 0.4344 1.773 1.063 1.482 3.262 1.047 4.901 0.1716 3.819 0.04104 83.78 0.6347 1.077 0.1334 2.261 0.04598 13.28 2.751 0.07346 1.879 13.54 0.9869 6.697 2.486 0.4668 8.105 0.9901 0.5641 0.4271 2.397 0.9131 0.6467 0.03226 0.3338 0.1075 0.9242 2.077 5.214 30.6 1.934 1.796 0.173 5.653 0.7836 0.4351 3.066 150.9 0.07645 33.38 9.096 0 0.5187 0.1623 9.956 0.6581 0 3.553 24.07 0.1916 0.066 10.55 0.4329 5.688 0 0.4139 11.5 1.668 0.03606 11.52 19.64 1.028 2.087 3.956 4.524 0.1118 31.19 13.24 0.06333 4.247 37.25 1.328 0.2875 0.2579 0 0 16.85 0.2511 0.599 18.71 33.79 0.03183 0.348 0.01281 1.06 0.09018 0 0.2639 1.716 0 0.2931 0 0.41 58.72 0.02461 0.5966 3.072 1.543 28.36 0.81 124.9 0 0.1012 1.672 24.17 16.31 5.474 0 1.103 3.996 7.695 28.69 0.4796 24.96 0.4637 0.575 11.25 5.96 0.0972 0.5985 0.7372 5.526 0.3217 25.08 0 0 52.98 2.411 0.1008
GTEX-S33H-1626-SM-4AD68 0.1018 3.886 0.6725 0.01743 2.381 0.05786 1.574 106 0.2433 0.151 0.004605 1.591 0.7749 0.1292 0.1142 0.589 0.796 13.83 0.2104 0.1342 0 8.998 1.416 12.98 158.1 0.9575 1.049 0.7153 0.4497 0.9368 0.1623 0.02725 0.1255 0.2113 0 203.9 7.942 0.5671 0.05841 0.1098 4.828 0.3264 2.69 0.5908 0.3233 1.499 1.342 1.907 0.1826 22.2 5.068 0.01454 2.795 0.6933 0.07617 0.2836 0.08349 2.11 0.03662 8.486 0.1583 0.3096 0.197 2.453 0.1743 3.062 0.4325 0 0.3635 0.3929 2.017 0.02254 0.5041 0.8607 0.4832 0.05736 0.2061 0.1541 0.8531 0.4898 4.882 1.016 1.565 1.578 3.535 3.018 0.9054 1.638 0.02166 93.99 0.06091 0.5611 0.2212 2.976 0.1213 9.891 1.672 0.1516 1.897 12.76 0.4341 3.848 1.57 1.909 2.076 3.712 0.262 0.6512 2.472 0.129 0.4388 0.1362 0.372 0.08408 3.512 1.645 4.466 52.56 2.292 3.84 0.426 4.46 0.6687 1.457 3.005 54.91 0.1614 26.95 5.539 0 0.5171 0.08565 6.843 0.2194 0.1014 1.856 26.68 0.07584 0.1393 12.68 2.269 13.21 1.064 1.019 6.739 0.8449 0 12.86 14.32 2.663 0.5508 6.15 0.9965 0.177 41.65 14.98 0.2006 0.514 17.04 1.738 0.2466 0.08597 0.03008 0.07067 15.57 0.4155 0.8396 14.23 72.3 0.168 2.474 0.1217 5.076 0.03939 0 0.6633 2.205 0 0.6271 0.05577 0 42.63 0.0334 0.3779 1.674 4.212 9.382 2.679 367.4 0 0.1452 1.167 4.541 14.25 6.321 0 0.1843 2.726 3.894 48.6 0.9112 35.69 0.6657 0.5518 7.586 1.237 0.2565 1.016 0.9727 6.266 0.3905 10.83 0 0.08872 4.145 1.368 0
GTEX-S4Z8-0526-SM-4AD4T 0.05479 1.986 0.2061 0.04924 0.4076 0.1362 0.8337 38.08 0.7883 1.777 0.02168 0.8775 0.2297 0.3041 0.4424 0.8531 0.2889 16.92 14.32 0.09187 0.09447 19.4 21.75 10.31 5.56 0.9695 1.446 1.106 0.1411 0.01747 0.07638 0.1283 0.5022 0.1326 0 14.23 8.556 0 0.05499 0.1338 1.165 0.3073 3.352 0.1954 0.5022 0.3763 0.2526 0.4884 0.5844 1.809 3.136 0.02281 1.429 0.1632 0.04303 0 0.1 0.3582 0.191 4.169 0.09172 0.03068 0.06181 1.066 0.08952 1.708 0.6577 0.06914 0.04889 0 12.83 0.02122 0.113 0.03376 0.6423 0.594 0.0388 0 0.08367 0.09812 0.9862 3.579 0.3069 2.763 0.9014 2.841 0.08525 1.038 0.06118 69.9 0.1147 1.571 0.1515 2.016 0.0457 16.56 3.066 0.1593 0.7307 11.01 0.08174 30.05 0.9958 1.566 4.185 0.8289 0.897 0.7546 2.216 0.6199 1.63 0.02748 0.4977 0.09499 1.225 1.032 3.682 39.04 2.935 0.5949 0 4.138 0.2485 0.9019 1.814 98.3 0.06331 25.28 5.5 0 0.2148 0 5.518 0.06885 0 1.144 16.14 1.737 0.2132 7.131 0.3381 14.73 0.3081 0.1371 18.23 0.7292 0 7.393 15.86 0.1857 0.3457 1.067 15.09 0.1111 15.68 8.493 0 1.299 38.52 0.4254 0.1071 0.2293 0 3.06 5.033 0.2698 0.2537 12.02 25.33 0.03163 0.546 0.0382 1.258 0.05254 0 0.7045 1.911 0.06118 0.5038 0 0 22.18 0.02446 0.2318 0.5363 2.578 7.518 0.5011 70.68 3.774 0.07239 1.117 5.78 11.91 2.883 0.09306 0.621 2.841 1.907 27.28 0.3813 21.84 0.0553 0.9755 7.286 1.631 0.0483 0.362 0.5953 2.767 0.3357 2.086 0 0.4177 49.42 0.7869 0.008349
GTEX-TKQ2-1726-SM-4DXUP 0.1116 0.6814 1.545 0.1003 0.2076 0.5825 0.09435 42.54 0.6656 0.2895 0 1.199 0.2339 0 0.1432 0.6516 0.06438 10.49 0.1834 0.6082 0.2694 11.24 2.796 11.2 6.845 1.334 1.958 0.294 1.294 0.1779 0.2334 0.02613 0.9627 0.04502 0 14.79 6.085 0 0 0.02478 7.715 0.1341 4.23 0.03062 0.186 0.5749 0.1287 1.551 0.4026 8.214 1.604 0.009293 2.029 0.1219 0.05843 0 0.131 0.8291 0.03242 2.83 0.09342 0.2812 0.03148 1.719 0.04559 1.276 1.26 0.02347 0 0.2512 0.3363 0 0.5294 0 0.2998 0.11 0.1625 0.1478 0.1193 0.1699 3.052 9.535 0.6878 1.655 0.7062 1.929 0.06946 1.993 0.01039 33.76 0 0.138 0.405 3.655 0.01862 8.401 1.097 0.4292 1.075 8.077 0.1665 7.575 1.379 0.5906 3.237 4.182 0.4568 2.21 2.032 0.01302 0.8883 0.07929 1.327 0.1008 1.123 1.84 3.947 49.47 1.444 0.536 2.626 1.846 0.3966 1.346 1.81 41.16 0.07738 45.98 11.75 0 0.3354 0 4.457 0.2454 0.00884 1.83 17.67 0.2666 0.1336 9.964 5.259 9.322 0.07845 0.06982 5.668 0.3376 0.07301 8.661 12.57 1.419 0.7042 2.25 0.8744 0.1414 31.03 9.636 0 0.9046 16.97 0.6888 0.05457 0.08244 0.1442 0.1355 26.11 0.1786 1.153 10.08 75.22 0.03222 1.594 0.1816 2.818 0.17 0.008389 1.256 1.674 0.2181 0.0882 0.107 0.2767 47.3 0.03914 0.4063 1.895 2.991 19.08 0.4685 128.5 6.59 0.1065 0.9281 4.415 8.336 1.184 0.03791 0.7813 2.71 2.489 16.1 0 22 0.1314 1.088 7.666 1.299 0.0246 0.8692 0.5596 2.578 0.3745 15.54 0.03236 0.1276 4.729 5.975 0.02551
GTEX-U8XE-1526-SM-4E3HT 0.2041 1.575 52.14 0.02718 4.092 0.1916 0.9969 166.1 0.1227 2.197 0.003589 2.959 0.3355 1.108 0.09243 0.9711 1.517 8.828 12.84 0.2662 0.2659 8.571 27.12 7.164 51.07 2.211 0.7886 0.4779 0.05841 0.07229 0.2213 0 0.1956 0.2287 0.1273 83.71 5.669 0.2947 0 0.02518 16.98 0.07268 5.041 0.2738 6.904 0.5452 0.4183 3.211 1.594 2.979 2.944 0.06798 1.105 0.1381 0.1187 0 0.05915 1.132 0.1186 1.725 0.02848 0.2667 0.1023 1.603 0.1647 0.6355 0.5704 0.00954 0.2833 0.2042 64.93 0 0.1169 0.08386 0.1329 0 0.007138 0 0 0.3655 1.593 315.5 0.2033 1.853 1.435 2.688 0.1129 1.669 2.87 146 0.09495 0.1906 0.1568 1.751 0 8.907 1.235 0.1786 1.949 3.913 1.15 9.863 0.865 0.24 3.448 0.8507 0.4827 0.3514 1.193 0.09523 0.171 0.1403 0.9206 0.08519 0.4055 5.982 3.735 15.9 1.087 1.875 0.1423 13.93 0.3909 0.2353 2.673 21.91 0.1258 57.99 3.977 0 0.3438 0.3338 5.964 0.4845 0.003593 1.66 14.86 0.532 0.02715 8.93 11.36 5.973 0.3507 0.1135 3.114 1.482 0.6528 5.122 13.02 0.9226 3.721 5.575 0.9672 0.5632 141.8 8.251 0.05211 26.29 29.36 6.953 0 0.5026 0.1993 0.4406 22.82 0.04467 49.32 12.8 36.55 1.152 1.16 0.03163 0.5596 0.2277 0 0.9954 2.288 0.1013 0.2151 0.3478 0.2249 55.24 0.03471 0.7096 18.57 0.4323 15.96 0.6188 215.8 17.86 4.272 1.893 1.047 31.25 2.502 0.03082 3.689 2.547 1.303 16.55 0 17.76 0.1373 0.3249 5.078 22.82 0.1599 3.083 0.07581 1.368 0.1323 11.8 0.07891 0 10.1 5.271 0.02074
GTEX-VUSG-0126-SM-4KL1X 0.05726 0.7692 24.12 0.1098 2.002 0.02277 0.6971 52.5 0.4901 0.05942 0.00725 4.867 0.2711 1.678 1.449 0.7133 0.755 8.389 59.99 0.4129 0.2686 7.965 49.55 13.89 78.88 1.707 0.3687 0.6436 0.177 0.4819 0.1597 0 0.2717 0.3881 0 84.18 7.262 0.2976 0 0.1831 1.462 0.2569 2.912 0.2388 0.6362 0.708 0.9506 1.706 2.702 2.923 9.935 0.007629 2.389 0.2698 0.03597 0.1276 0.08364 1.429 0.04657 2.977 0.05752 0.1796 0.02584 1.277 0.104 0.6026 0.09165 0 0 0 15.97 0 0.4016 0.1129 0.5818 0.2709 0.04326 0.1213 0.03498 0.08204 1.993 18.05 0.8726 2.97 1.565 1.244 0.9266 1.19 0.05115 161.4 0 1.065 0.06333 7.293 0.04203 7.108 0.6235 0.04994 1.833 5.961 0.41 20.55 1.221 1.164 1.684 1.694 0.1875 0.4732 3.289 0.09618 0.2495 0.04595 0.1336 0.08273 0.8704 0.6473 3.43 74.32 2.207 9.431 0.09582 2.223 0.3948 1.167 1.698 56.2 0.5611 33.93 5.594 0 0.3352 0 7.182 0.2878 0.04354 0.9877 14.51 0 0.06856 7.857 1.182 4.794 0.2576 0.172 6.685 1.164 0.1648 6.71 6.963 0.5436 0.2891 3.172 0.6142 0 354.5 9.033 0.6841 7.406 17.56 3.931 0.02986 0.2143 0.02368 2.225 21.07 0.1974 3.778 12.33 52.31 0.119 0.8674 0.08518 1.209 0.03101 0 0.6318 3.909 0.05115 0.6451 0.5269 0 45.59 0.02629 0.338 2.297 2.579 9.108 0.8379 270.5 12.62 0.8877 1.173 1.108 13.82 2.294 0 0.2291 2.625 2.183 9.596 0.1594 25.1 0.3391 0.3234 9.078 3.076 0.2221 0.2811 0.3063 2.135 0.4143 8.109 0.05313 0.06984 5.957 3.738 0.04887
GTEX-WFON-1726-SM-4LVMQ 0.155 1.254 2.315 0 0.5765 0.2311 0 25.45 0.2973 0.3752 0 0.7022 0.107 0.2064 0.05613 0.386 0.2145 13.25 8.211 0.1819 0.02138 26.18 14.11 8.312 3.405 1.116 0.6785 0.1088 0.1596 0.2371 0.06481 1.205 0.1003 0.3001 0 15.31 11 0 0.4355 0.04128 2.109 0.2483 3.202 0.3061 0.1549 0.5322 0.1429 0.26 0.1555 3.744 3.666 0 1.403 0.2297 0.03245 0.08632 0.02425 0.2579 0.07501 0.9825 0 0.1562 0.03496 0.6832 0.1013 0.8862 0.1772 0.02607 2.046 0 11 0.006002 0.3132 0.07639 0.3027 1.283 0.06828 0.1641 0.05679 0.0666 1.452 3.74 0.382 2.42 1.098 3.215 0.05786 1.224 0.04614 112.1 0.1297 0.3678 0.1285 2.273 0.02068 12.68 0.7499 0.229 0.1837 9.787 0.5548 17.52 1.434 0.3936 5.963 0.6306 0.9133 1.014 1.442 0.3181 2.246 0.01554 0.3545 0.05373 0.3464 5.839 3.741 420.7 4.469 0.5694 0 2.905 0.6654 1.048 1.19 583.4 0.01433 20.37 6.222 0.08088 0.1782 0 6.089 0.1947 0.009819 1.128 15.32 0.2423 0.3154 8.075 0.2781 3.106 0.08714 0.1551 11.18 0.3 0.04055 3.851 12.22 0.2101 0 1.758 12.23 0.06283 18.25 7.144 0.0712 0.3395 35.68 0.3085 0.04041 0.2442 0.03204 2.032 3.582 0.1221 0.1766 11.9 31.92 0 1.359 0 1.298 0.1853 0 1.687 1.465 0 0.5878 0.1188 0 19.53 0.03162 0.2378 0.941 1.588 6.709 0.6598 67.18 0 0.06825 1.172 12.67 9.155 2.104 0.08423 0.6199 2.602 1.173 13.55 0.1078 18.37 0.3545 0.3591 4.583 1.873 0.02732 0.5851 0.1554 2.645 0.03617 3.847 0.07189 0.04725 47.77 0.3642 0.02834
GTEX-WQUQ-1926-SM-4OOSA 0.1509 0.3915 0.9568 0 0.8418 0.345 0.6122 37.44 0.3488 0.05218 0 0.9665 0.2083 1.072 0.3142 0.4698 0.5768 9.145 0.6942 0.0253 0.2081 7.129 36.88 11.34 11.76 0.3747 0.2526 0.4239 0 0.1347 0 0.113 0.0976 0.07303 0 21.99 4.104 0.392 0.1211 0.0134 1.412 0 3.138 0.3312 0.2514 1.243 0.6956 0.4114 0.3407 0.3697 3.354 0.01005 2.464 0.1398 0.04739 0 0.08657 0.269 0.01753 4.304 0.1515 0.4224 0.1872 0.4108 0.08764 1.104 0.138 0.08885 1.346 0 0.7728 0 0.1245 0.2231 0.02947 0.9516 0.03799 0.799 0.05529 0.08645 1.287 0.8425 0.1352 2.011 4.964 2.459 0.3943 1.225 0 183.1 0 0.4923 0.2711 2.103 0.02013 7.176 2.555 0.04751 1.341 9.264 0.6302 15.2 2.268 1.086 2.196 0.4591 0.4446 0.5195 2.014 0.2816 0.6067 0.02018 0.1218 0.03487 1.686 0.5684 3.142 46.51 1.526 0.2268 0 2.961 0.292 0.8165 2.757 68.68 0.1674 23.21 2.553 0.105 0.2681 0.08882 6.617 0.09478 0 1.586 23.91 0.2097 0.3432 7.605 0.1015 3.439 0.3394 0.2265 11.11 0.5841 0.1184 7.3 7.901 1.637 1.523 1.024 3.217 0.1223 11.22 11.83 0.06932 0.452 18.36 0.2883 0.1574 0.1783 0 1.612 1.33 0.02972 0.2902 16.71 58.18 0.06969 0.7417 0.02805 2.164 0.02042 0.05443 0.3574 0.9846 0 0.3728 0.1735 0.1496 18.21 0.01924 0.1484 0.7232 1.815 5.876 0.6786 110.4 8.908 0.05758 0.5805 18.17 14.21 2.458 0.123 0.3017 1.651 1.489 5.108 0.8399 23.82 0.2842 0.1907 5.362 0.8779 0.1862 0.2279 0.4035 6.592 0.2113 5.149 0 0 20.46 2.679 0.009196
GTEX-WY7C-0726-SM-4ONCB 0.137 0.7945 2.599 0 0.3058 0.2724 0 33.25 0.3773 0.1422 0 0.7063 0.581 0.1217 0.4259 0.8105 0.3883 17.64 8.501 0.02297 0.189 17.38 1.203 10.89 3.669 0.6974 8.256 0.3849 0.2117 0.1572 0.1528 0.07698 0 0.1216 0 9.167 4.446 0 0.22 0.0365 1.748 0 4.935 0.2255 0.1979 1.317 0.2527 0.3304 0.4125 5.333 6.392 0.009125 2.763 0.3917 0.1004 0 0.0929 0.2605 0.02122 3.214 0.1147 0.2762 0.2318 1.119 0.02984 1.786 6.625 0.05762 0.1467 0 7.327 0.005306 0.2486 0.03377 0.8564 0.4861 0 0.1451 0.06694 0.1178 2.298 2.441 0.6753 3.193 1.872 5.954 0.3751 1.453 0.08158 31.92 0.1147 1.097 0.1515 1.923 0.04113 16.21 1.989 1.742 0.406 8.772 0.4905 37.42 1.026 0.348 6.634 0.6884 0.3813 2.5 3.269 0 1.056 0.0229 7.097 0.5106 1.347 3.871 2.659 66.18 4.331 0.1831 0 3.323 0.6379 1.569 1.56 178.5 0.02533 55.02 8.556 0.09533 0.1289 0.08065 8.89 0.3787 0 1.501 14.12 0.1904 0.0328 9.272 0.1537 12.55 0.1156 0 13.23 0.3315 0 6.82 15.73 1.858 0.1729 1.493 13.3 0 18.69 7.877 0.1259 0.631 43.55 0.1745 0.1072 0.3913 0 0 7.815 0.02024 0.732 16.06 14.26 0 0.8737 0.05094 1.101 1.598 0 1.536 1.541 0 0.2756 0.105 0 18.2 0.003494 0.3342 0.8975 2.236 9.901 0.5422 109.7 0 0.1166 6.2 9.695 13.57 4.185 0.03723 0.8037 4.097 2.315 9.297 0 23.37 0.2949 2.257 9.241 2.195 0.1449 0.05173 0.4121 3.132 0.09592 2.628 0 0.1671 58.31 1.002 0.0167
GTEX-WYVS-1926-SM-4PQZ2 0.3624 1.903 3.165 0.1095 5.343 2.213 0.9272 119.4 1.028 0 0.08059 15.01 1.417 2.812 2.712 1.261 0.5983 8.608 0.7468 0.5747 0.2162 9.233 1.956 11.81 143.4 8.78 2.691 2.683 1.345 0.9657 0.3459 0.04281 1.718 0.7164 0.4397 200.6 11.64 0.4241 0.07863 0.5015 7.943 0.4812 5.654 0.7238 0.7689 0.3139 0.572 4.437 0.5243 13.83 12.33 0.03697 3.647 0.3733 0.08887 0.01818 0.3065 1.032 0.05689 5.381 0.1421 0.2559 0.2283 5.816 0.1067 1.852 1.456 1.258 1.864 0 2.469 0.006322 1.207 0.2575 0.5485 0.592 0.1397 0 0.8893 0.7296 9.909 33.18 1.873 1.231 1.686 3.612 0.1625 2.191 0 129.2 0.41 14.77 1.227 5.893 0.06317 11.03 2.528 0.6295 0.8126 18.46 1.364 12.51 3.479 0.4146 3.886 2.241 0.9513 1.236 2.8 0.2742 1.554 0.203 2.762 0.3716 1.138 1.107 7.784 78.72 2.353 1.93 0.3141 5.673 0.5489 2.403 2.092 137.7 0.2113 24.73 11.46 0.05679 0.9043 0.4228 10.02 1.337 0.08688 2.874 16.52 0 0.1016 12.15 2.608 8.584 0.07343 0.5228 6.646 1.106 0.3075 9.615 10.95 0.7526 0.6591 5.36 3.582 0.1919 118.1 13.7 0.12 1.568 16.74 1.471 0.1021 0.09002 0.6885 0.03171 28.06 1.093 2.647 15.15 170.3 0.04524 2.819 0.2307 2.106 0.6997 0.0746 0.9131 4.094 0.175 1.216 0.3754 0.1295 56.07 0.01998 0.8196 3.313 8.252 29.13 0.693 335.8 2.827 0.37 2.538 4.678 17.68 4.255 0.05323 2.943 2.525 3.336 17.17 0.6815 21.59 1.731 0.8694 5.358 3.004 0.2072 1.812 0.2183 4.305 0.32 20.74 0.06058 0.2389 20.99 3.018 0.05174
